creditcardid;cardtype;cardnumber;expmonth;expyear
11170;Vista;1.1115E+13;9;2005
11171;ColonialVoice;7.77745E+13;3;2008
11172;SuperiorCard;3.33337E+13;11;2005
11173;SuperiorCard;3.33328E+13;2;2006
11174;Vista;1.11162E+13;6;2008
11175;Vista;1.11195E+13;3;2008
11176;Vista;1.11188E+13;2;2007
11177;ColonialVoice;7.77746E+13;10;2007
11178;Distinguish;5.556E+13;12;2005
11179;SuperiorCard;3.33391E+13;8;2007
11180;ColonialVoice;7.77722E+13;5;2008
11181;ColonialVoice;7.77737E+13;3;2005
11182;ColonialVoice;7.77722E+13;3;2006
11183;Distinguish;5.55587E+13;2;2008
11184;Vista;1.1112E+13;11;2006
11185;SuperiorCard;3.33386E+13;8;2005
11186;Vista;1.11136E+13;12;2007
11187;Distinguish;5.55574E+13;10;2007
11188;SuperiorCard;3.33352E+13;7;2008
11189;Vista;1.11194E+13;5;2006
11190;SuperiorCard;3.33341E+13;6;2005
11191;Distinguish;5.55516E+13;7;2007
11192;Distinguish;5.55551E+13;1;2006
11193;ColonialVoice;7.7774E+13;3;2006
11194;ColonialVoice;7.77791E+13;1;2005
11195;Distinguish;5.55556E+13;11;2008
11196;Distinguish;5.5559E+13;3;2007
11197;Distinguish;5.55513E+13;4;2007
11198;Distinguish;5.55524E+13;11;2008
11199;Distinguish;5.55566E+13;10;2005
11200;Distinguish;5.55533E+13;9;2006
11201;Vista;1.11147E+13;7;2007
11202;SuperiorCard;3.33339E+13;10;2008
11203;ColonialVoice;7.77785E+13;2;2007
11204;Distinguish;5.55551E+13;2;2006
11205;SuperiorCard;3.33371E+13;11;2005
11206;Distinguish;5.55537E+13;12;2006
11207;Distinguish;5.55586E+13;10;2007
11208;SuperiorCard;3.33329E+13;10;2008
11209;Distinguish;5.55544E+13;7;2008
11210;ColonialVoice;7.77724E+13;3;2006
11211;Distinguish;5.55531E+13;3;2006
11212;ColonialVoice;7.7773E+13;7;2005
11213;Distinguish;5.55525E+13;4;2008
11214;Distinguish;5.55567E+13;7;2006
11215;SuperiorCard;3.33324E+13;11;2007
11216;ColonialVoice;7.7776E+13;2;2005
11217;ColonialVoice;7.77764E+13;11;2005
11218;Distinguish;5.55599E+13;5;2007
11219;Vista;1.11154E+13;3;2005
11220;ColonialVoice;7.77789E+13;4;2007
11221;SuperiorCard;3.33373E+13;4;2007
11222;Vista;1.1118E+13;9;2005
11223;Distinguish;5.55581E+13;6;2005
11224;SuperiorCard;3.33374E+13;7;2006
11225;Vista;1.11147E+13;6;2006
11226;Vista;1.11165E+13;10;2005
11227;Distinguish;5.55519E+13;11;2008
11228;SuperiorCard;3.33374E+13;10;2007
11229;Vista;1.11187E+13;12;2007
11230;SuperiorCard;3.33392E+13;11;2005
11231;SuperiorCard;3.33384E+13;7;2005
11232;Vista;1.1111E+13;1;2007
11233;SuperiorCard;3.33395E+13;7;2008
11234;Distinguish;5.55571E+13;5;2007
11235;ColonialVoice;7.77742E+13;3;2005
11236;Distinguish;5.55518E+13;12;2006
11237;Distinguish;5.55518E+13;12;2006
11238;Vista;1.11115E+13;9;2006
11239;SuperiorCard;3.33321E+13;8;2006
11240;SuperiorCard;3.33315E+13;12;2006
11241;Distinguish;5.55558E+13;9;2007
11242;Vista;1.11162E+13;4;2005
11243;ColonialVoice;7.77742E+13;9;2007
11244;SuperiorCard;3.33386E+13;11;2008
11245;Distinguish;5.55535E+13;11;2005
11246;Vista;1.11158E+13;7;2006
11247;SuperiorCard;3.3333E+13;5;2006
11248;Distinguish;5.55517E+13;12;2005
11249;Vista;1.11189E+13;4;2005
11250;SuperiorCard;3.33363E+13;1;2005
11251;SuperiorCard;3.33313E+13;2;2008
11252;ColonialVoice;7.77761E+13;1;2007
11253;SuperiorCard;3.33352E+13;8;2007
11254;Vista;1.11199E+13;2;2006
11255;ColonialVoice;7.77723E+13;9;2005
11256;SuperiorCard;3.33396E+13;10;2007
11257;SuperiorCard;3.33387E+13;12;2005
11258;ColonialVoice;7.77793E+13;9;2008
11259;ColonialVoice;7.77782E+13;6;2005
11260;ColonialVoice;7.77763E+13;8;2007
11261;ColonialVoice;7.77723E+13;5;2007
11262;SuperiorCard;3.33357E+13;2;2005
11263;ColonialVoice;7.77739E+13;3;2008
11264;ColonialVoice;7.77769E+13;4;2007
11265;ColonialVoice;7.7777E+13;3;2005
11266;Vista;1.11184E+13;3;2008
11267;SuperiorCard;3.3339E+13;7;2008
11268;SuperiorCard;3.334E+13;1;2005
11269;Distinguish;5.55564E+13;8;2008
11270;Distinguish;5.5554E+13;1;2006
11271;SuperiorCard;3.33397E+13;2;2006
11272;Distinguish;5.55547E+13;5;2006
11273;SuperiorCard;3.33322E+13;1;2005
11274;Vista;1.11179E+13;4;2006
11275;Distinguish;5.55512E+13;7;2006
11276;SuperiorCard;3.33387E+13;2;2007
11277;SuperiorCard;3.33384E+13;10;2008
11278;SuperiorCard;3.33312E+13;1;2006
11279;ColonialVoice;7.77764E+13;6;2007
11280;Distinguish;5.55542E+13;1;2005
11281;SuperiorCard;3.33364E+13;10;2006
11282;SuperiorCard;3.33375E+13;3;2007
11283;Distinguish;5.55584E+13;7;2008
11284;SuperiorCard;3.33342E+13;7;2008
11285;Vista;1.11126E+13;1;2005
11286;SuperiorCard;3.33384E+13;7;2007
11287;SuperiorCard;3.3335E+13;11;2005
11288;Distinguish;5.55571E+13;9;2006
11289;Vista;1.11145E+13;3;2006
11290;ColonialVoice;7.77788E+13;11;2008
11291;Distinguish;5.55549E+13;3;2006
11292;SuperiorCard;3.33374E+13;12;2006
11293;Distinguish;5.55555E+13;2;2005
11294;Vista;1.11167E+13;7;2005
11295;Distinguish;5.55547E+13;4;2006
11296;Distinguish;5.55566E+13;3;2008
11297;ColonialVoice;7.77738E+13;3;2006
11298;ColonialVoice;7.77744E+13;5;2008
11299;Vista;1.1113E+13;6;2005
11300;SuperiorCard;3.33351E+13;1;2008
11301;SuperiorCard;3.33361E+13;12;2005
11302;Vista;1.11152E+13;7;2005
11303;Vista;1.11167E+13;1;2007
11304;ColonialVoice;7.77765E+13;11;2005
11305;Vista;1.11151E+13;4;2006
11306;SuperiorCard;3.33326E+13;1;2007
11307;Vista;1.11138E+13;9;2008
11308;Distinguish;5.55594E+13;12;2006
11309;Distinguish;5.55515E+13;10;2006
11310;Vista;1.11157E+13;3;2008
11311;SuperiorCard;3.3337E+13;3;2007
11312;Distinguish;5.55528E+13;1;2008
11313;ColonialVoice;7.77712E+13;1;2005
11314;ColonialVoice;7.77724E+13;10;2008
11315;Vista;1.1115E+13;6;2005
11316;SuperiorCard;3.33399E+13;1;2007
11317;ColonialVoice;7.77752E+13;5;2007
11318;Distinguish;5.55521E+13;10;2007
11319;ColonialVoice;7.77756E+13;4;2007
11320;ColonialVoice;7.77777E+13;12;2005
11321;Vista;1.11154E+13;3;2005
11322;Distinguish;5.55583E+13;6;2006
11323;SuperiorCard;3.33373E+13;4;2007
11324;Distinguish;5.55573E+13;5;2005
11325;SuperiorCard;3.33334E+13;11;2006
11326;Distinguish;5.55553E+13;10;2006
11327;ColonialVoice;7.77789E+13;8;2007
11328;Vista;1.11187E+13;9;2007
11329;ColonialVoice;7.77734E+13;8;2005
11330;ColonialVoice;7.77728E+13;5;2005
11331;Vista;1.11138E+13;3;2005
11332;Vista;1.1112E+13;9;2006
11333;ColonialVoice;7.77766E+13;3;2008
11334;Distinguish;5.5554E+13;7;2006
11335;Distinguish;5.55564E+13;9;2006
11336;ColonialVoice;7.77797E+13;11;2006
11337;ColonialVoice;7.7771E+13;10;2008
11338;Vista;1.11194E+13;5;2008
11339;Vista;1.11111E+13;1;2007
11340;ColonialVoice;7.77767E+13;9;2008
11341;SuperiorCard;3.3337E+13;2;2006
11342;Distinguish;5.55571E+13;8;2006
11343;ColonialVoice;7.77794E+13;7;2007
11344;SuperiorCard;3.33377E+13;3;2005
11345;Distinguish;5.55585E+13;8;2007
11346;ColonialVoice;7.77727E+13;1;2006
11347;ColonialVoice;7.77717E+13;5;2007
11348;SuperiorCard;3.33317E+13;6;2008
11349;Vista;1.11148E+13;6;2008
11350;Distinguish;5.55531E+13;11;2006
11351;ColonialVoice;7.77723E+13;1;2005
11352;Vista;1.11173E+13;11;2006
11353;Distinguish;5.55554E+13;12;2008
11354;ColonialVoice;7.77793E+13;3;2007
11355;SuperiorCard;3.33324E+13;4;2005
11356;ColonialVoice;7.77735E+13;1;2007
11357;Vista;1.11131E+13;1;2005
11358;ColonialVoice;7.77784E+13;11;2007
11359;Distinguish;5.55597E+13;9;2006
11360;SuperiorCard;3.33371E+13;12;2008
11361;Vista;1.11199E+13;4;2008
11362;Vista;1.11126E+13;9;2008
11363;SuperiorCard;3.3339E+13;10;2008
11364;SuperiorCard;3.33324E+13;8;2008
11365;Vista;1.11149E+13;5;2005
11366;ColonialVoice;7.77735E+13;9;2005
11367;SuperiorCard;3.33393E+13;6;2007
11368;Distinguish;5.55523E+13;3;2006
11369;Vista;1.11198E+13;2;2005
11370;Vista;1.11169E+13;12;2007
11371;SuperiorCard;3.33326E+13;1;2005
11372;Vista;1.11156E+13;1;2005
11373;Vista;1.11194E+13;7;2007
11374;SuperiorCard;3.33348E+13;7;2007
11375;SuperiorCard;3.33336E+13;3;2005
11376;ColonialVoice;7.77728E+13;11;2007
11377;Vista;1.11136E+13;9;2008
11378;Distinguish;5.55524E+13;7;2007
11379;SuperiorCard;3.33389E+13;9;2007
11380;Distinguish;5.55593E+13;1;2007
11381;Vista;1.11147E+13;1;2005
11382;ColonialVoice;7.7772E+13;3;2008
11383;SuperiorCard;3.33348E+13;4;2008
11384;SuperiorCard;3.33384E+13;8;2005
11385;SuperiorCard;3.33399E+13;1;2006
11386;SuperiorCard;3.33325E+13;1;2008
11387;ColonialVoice;7.77795E+13;4;2005
11388;ColonialVoice;7.77742E+13;10;2007
11389;SuperiorCard;3.3338E+13;1;2007
11390;ColonialVoice;7.77717E+13;2;2007
11391;Vista;1.11136E+13;6;2005
11392;ColonialVoice;7.77759E+13;1;2007
11393;ColonialVoice;7.77728E+13;3;2008
11394;ColonialVoice;7.77731E+13;2;2006
11395;ColonialVoice;7.77717E+13;7;2008
11396;Distinguish;5.55534E+13;9;2006
11397;Distinguish;5.5556E+13;7;2006
11398;Distinguish;5.55547E+13;7;2008
11399;Vista;1.11149E+13;4;2005
11400;Distinguish;5.55524E+13;11;2006
11401;Distinguish;5.55556E+13;8;2008
11402;SuperiorCard;3.33376E+13;2;2006
11403;Vista;1.1114E+13;3;2006
11404;ColonialVoice;7.77792E+13;5;2006
11405;ColonialVoice;7.77762E+13;9;2005
11406;ColonialVoice;7.77754E+13;4;2008
11407;SuperiorCard;3.33314E+13;6;2006
11408;Distinguish;5.55584E+13;12;2006
11409;Vista;1.11122E+13;2;2005
11410;SuperiorCard;3.33358E+13;10;2007
11411;Distinguish;5.55585E+13;6;2005
11412;Vista;1.11115E+13;11;2008
11413;Distinguish;5.55576E+13;3;2007
11414;ColonialVoice;7.77795E+13;12;2006
11415;Vista;1.11193E+13;11;2006
11416;Vista;1.11144E+13;6;2006
11417;Distinguish;5.55555E+13;1;2007
11418;SuperiorCard;3.33386E+13;12;2005
11419;ColonialVoice;7.7777E+13;5;2005
11420;ColonialVoice;7.77787E+13;4;2007
11421;Distinguish;5.55533E+13;4;2007
11422;SuperiorCard;3.33337E+13;3;2005
11423;SuperiorCard;3.33392E+13;8;2008
11424;SuperiorCard;3.33322E+13;6;2006
11425;SuperiorCard;3.33352E+13;1;2008
11426;Vista;1.11121E+13;7;2008
11427;ColonialVoice;7.7774E+13;6;2008
11428;Vista;1.11116E+13;11;2008
11429;Vista;1.11193E+13;10;2006
11430;SuperiorCard;3.33388E+13;1;2005
11431;Distinguish;5.55516E+13;3;2005
11432;ColonialVoice;7.77766E+13;12;2008
11433;SuperiorCard;3.3337E+13;10;2007
11434;SuperiorCard;3.3333E+13;12;2007
11435;Distinguish;5.55597E+13;1;2007
11436;SuperiorCard;3.3338E+13;3;2007
11437;Distinguish;5.5553E+13;1;2008
11438;Vista;1.11148E+13;4;2008
11439;Vista;1.11127E+13;8;2005
11440;ColonialVoice;7.77713E+13;11;2008
11441;SuperiorCard;3.33367E+13;4;2006
11442;Distinguish;5.55586E+13;5;2005
11443;SuperiorCard;3.33394E+13;10;2007
11444;ColonialVoice;7.77798E+13;5;2006
11445;Vista;1.11185E+13;6;2006
11446;SuperiorCard;3.33314E+13;1;2005
11447;Vista;1.11188E+13;7;2007
11448;ColonialVoice;7.77745E+13;2;2006
11449;SuperiorCard;3.33345E+13;9;2007
11450;Vista;1.11127E+13;5;2008
11451;Distinguish;5.55564E+13;12;2008
11452;SuperiorCard;3.33351E+13;9;2005
11453;Vista;1.11114E+13;2;2005
11454;ColonialVoice;7.77788E+13;6;2006
11455;Vista;1.11145E+13;8;2006
11456;ColonialVoice;7.77744E+13;4;2006
11457;Distinguish;5.55512E+13;4;2008
11458;SuperiorCard;3.33366E+13;3;2005
11459;Distinguish;5.55567E+13;5;2008
11460;SuperiorCard;3.33374E+13;2;2006
11461;Vista;1.11155E+13;11;2007
11462;Vista;1.11115E+13;12;2007
11463;Vista;1.1118E+13;3;2007
11464;SuperiorCard;3.334E+13;12;2005
11465;SuperiorCard;3.33314E+13;11;2008
11466;SuperiorCard;3.33319E+13;12;2008
11467;SuperiorCard;3.33379E+13;12;2006
11468;Vista;1.11199E+13;8;2005
11469;Vista;1.11177E+13;5;2005
11470;Distinguish;5.55527E+13;10;2006
11471;Distinguish;5.55548E+13;1;2005
11472;SuperiorCard;3.33361E+13;2;2006
11473;Distinguish;5.55562E+13;8;2006
11474;SuperiorCard;3.33311E+13;8;2005
11475;ColonialVoice;7.77729E+13;2;2005
11476;SuperiorCard;3.33376E+13;10;2008
11477;Vista;1.11111E+13;3;2007
11478;Distinguish;5.55593E+13;9;2005
11479;Distinguish;5.55582E+13;7;2006
11480;ColonialVoice;7.77718E+13;4;2006
11481;SuperiorCard;3.3338E+13;6;2007
11482;Distinguish;5.5552E+13;6;2007
11483;Vista;1.11195E+13;7;2006
11484;ColonialVoice;7.77769E+13;1;2008
11485;Distinguish;5.55533E+13;10;2006
11486;Distinguish;5.55595E+13;9;2005
11487;ColonialVoice;7.77756E+13;2;2005
11488;ColonialVoice;7.77798E+13;10;2005
11489;SuperiorCard;3.3334E+13;6;2008
11490;Vista;1.11171E+13;10;2007
11491;ColonialVoice;7.77726E+13;7;2005
11492;SuperiorCard;3.33363E+13;3;2007
11493;Distinguish;5.55579E+13;7;2005
11494;ColonialVoice;7.77793E+13;3;2005
11495;Distinguish;5.55532E+13;4;2008
11496;Distinguish;5.55551E+13;11;2008
11497;ColonialVoice;7.77776E+13;1;2005
11498;SuperiorCard;3.33378E+13;11;2006
11499;SuperiorCard;3.33373E+13;9;2007
11500;Vista;1.11147E+13;9;2007
11501;Vista;1.11152E+13;4;2007
11502;ColonialVoice;7.77761E+13;12;2005
11503;Vista;1.11119E+13;9;2006
11504;Distinguish;5.55577E+13;4;2008
11505;SuperiorCard;3.33344E+13;3;2005
11506;SuperiorCard;3.33311E+13;10;2008
11507;Distinguish;5.55526E+13;11;2007
11508;Vista;1.11184E+13;6;2008
11509;ColonialVoice;7.77736E+13;10;2007
11510;Distinguish;5.5553E+13;2;2005
11511;ColonialVoice;7.77717E+13;8;2006
11512;ColonialVoice;7.77783E+13;5;2007
11513;ColonialVoice;7.7774E+13;1;2007
11514;SuperiorCard;3.33335E+13;7;2008
11515;ColonialVoice;7.77722E+13;1;2007
11516;ColonialVoice;7.77741E+13;10;2005
11517;Vista;1.11135E+13;8;2007
11518;Distinguish;5.55576E+13;1;2008
11519;ColonialVoice;7.7778E+13;11;2006
11520;ColonialVoice;7.77784E+13;6;2005
11521;Distinguish;5.55554E+13;10;2007
11522;Distinguish;5.55528E+13;4;2007
11523;Distinguish;5.55592E+13;1;2006
11524;Vista;1.11187E+13;4;2007
11525;Vista;1.11163E+13;12;2008
11526;Distinguish;5.55543E+13;12;2006
11527;SuperiorCard;3.33358E+13;2;2005
11528;SuperiorCard;3.33365E+13;11;2007
11529;SuperiorCard;3.33328E+13;7;2007
11530;Distinguish;5.55534E+13;7;2008
11531;Vista;1.11112E+13;1;2007
11532;ColonialVoice;7.7779E+13;3;2005
11533;SuperiorCard;3.33327E+13;8;2008
11534;SuperiorCard;3.33318E+13;12;2007
11535;Vista;1.11139E+13;2;2005
11536;Distinguish;5.55593E+13;4;2006
11537;Distinguish;5.55567E+13;6;2007
11538;SuperiorCard;3.3333E+13;12;2007
11539;Vista;1.11139E+13;7;2006
11540;SuperiorCard;3.33324E+13;10;2006
11541;ColonialVoice;7.77769E+13;12;2006
11542;Distinguish;5.55561E+13;10;2005
11543;SuperiorCard;3.33365E+13;4;2007
11544;Vista;1.11114E+13;8;2007
11545;SuperiorCard;3.33348E+13;4;2008
11546;ColonialVoice;7.77791E+13;10;2008
11547;ColonialVoice;7.77722E+13;1;2006
11548;SuperiorCard;3.33332E+13;2;2007
11549;ColonialVoice;7.77791E+13;7;2005
11550;SuperiorCard;3.33393E+13;8;2008
11551;Distinguish;5.55533E+13;11;2007
11552;ColonialVoice;7.77721E+13;1;2006
11553;SuperiorCard;3.33372E+13;11;2008
11554;SuperiorCard;3.3335E+13;8;2007
11555;Distinguish;5.5554E+13;7;2007
11556;Distinguish;5.55558E+13;5;2008
11557;ColonialVoice;7.77786E+13;5;2006
11558;SuperiorCard;3.33344E+13;1;2006
11559;Distinguish;5.55564E+13;11;2007
11560;SuperiorCard;3.33395E+13;4;2008
11561;Distinguish;5.5553E+13;5;2008
11562;SuperiorCard;3.33352E+13;4;2007
11563;ColonialVoice;7.77725E+13;5;2005
11564;SuperiorCard;3.33357E+13;12;2006
11565;ColonialVoice;7.77795E+13;10;2005
11566;SuperiorCard;3.33343E+13;5;2006
11567;Distinguish;5.55568E+13;1;2008
11568;SuperiorCard;3.33319E+13;8;2008
11569;SuperiorCard;3.33388E+13;2;2005
11570;ColonialVoice;7.77754E+13;4;2008
11571;SuperiorCard;3.33396E+13;12;2008
11572;ColonialVoice;7.77752E+13;11;2008
11573;Distinguish;5.55578E+13;8;2005
11574;Distinguish;5.55523E+13;11;2005
11575;ColonialVoice;7.77743E+13;11;2006
11576;Distinguish;5.55533E+13;10;2006
11577;Vista;1.11193E+13;1;2007
11578;ColonialVoice;7.77749E+13;7;2005
11579;SuperiorCard;3.33388E+13;12;2007
11580;ColonialVoice;7.77771E+13;4;2007
11581;ColonialVoice;7.77767E+13;2;2007
11582;ColonialVoice;7.77719E+13;9;2007
11583;SuperiorCard;3.33336E+13;11;2007
11584;ColonialVoice;7.77772E+13;10;2008
11585;ColonialVoice;7.77798E+13;8;2007
11586;Vista;1.11176E+13;9;2005
11587;Distinguish;5.55511E+13;8;2008
11588;Distinguish;5.55548E+13;7;2006
11589;Vista;1.11112E+13;11;2006
11590;Distinguish;5.55523E+13;4;2007
11591;SuperiorCard;3.33342E+13;12;2006
11592;Vista;1.1118E+13;12;2005
11593;Vista;1.11164E+13;2;2006
11594;Distinguish;5.5559E+13;4;2007
11595;SuperiorCard;3.33329E+13;1;2007
11596;Vista;1.11143E+13;10;2008
11597;SuperiorCard;3.33346E+13;3;2008
11598;Vista;1.1113E+13;9;2007
11599;SuperiorCard;3.33368E+13;1;2006
11600;ColonialVoice;7.77718E+13;11;2007
11601;Distinguish;5.55575E+13;12;2007
11602;ColonialVoice;7.77796E+13;6;2006
11603;Vista;1.11141E+13;9;2008
11604;SuperiorCard;3.33364E+13;9;2006
11605;SuperiorCard;3.33386E+13;11;2006
11606;Distinguish;5.55544E+13;11;2008
11607;Distinguish;5.55534E+13;7;2006
11608;Distinguish;5.55593E+13;12;2006
11609;Distinguish;5.55539E+13;11;2008
11610;SuperiorCard;3.33354E+13;3;2007
11611;Distinguish;5.55581E+13;1;2006
11612;ColonialVoice;7.77734E+13;4;2006
11613;Vista;1.11198E+13;12;2005
11614;SuperiorCard;3.33343E+13;3;2006
11615;Vista;1.11112E+13;9;2007
11616;Distinguish;5.55547E+13;7;2007
11617;ColonialVoice;7.77773E+13;5;2006
11618;Vista;1.11134E+13;12;2006
11619;Vista;1.11186E+13;11;2008
11620;Distinguish;5.55531E+13;3;2007
11621;SuperiorCard;3.33384E+13;3;2007
11622;ColonialVoice;7.77792E+13;6;2005
11623;Distinguish;5.55517E+13;7;2008
11624;ColonialVoice;7.77757E+13;10;2007
11625;Distinguish;5.55585E+13;3;2006
11626;ColonialVoice;7.77743E+13;6;2006
11627;SuperiorCard;3.33351E+13;3;2005
11628;Vista;1.11194E+13;7;2006
11629;SuperiorCard;3.33377E+13;5;2006
11630;SuperiorCard;3.33331E+13;2;2006
11631;ColonialVoice;7.77771E+13;11;2006
11632;ColonialVoice;7.77734E+13;9;2005
11633;Distinguish;5.5559E+13;8;2006
11634;Vista;1.11137E+13;7;2007
11635;Distinguish;5.55584E+13;3;2005
11636;Vista;1.11128E+13;9;2007
11637;Distinguish;5.55511E+13;1;2008
11638;SuperiorCard;3.334E+13;3;2008
11639;Vista;1.11153E+13;5;2005
11640;Vista;1.11118E+13;6;2006
11641;Distinguish;5.55583E+13;9;2005
11642;Distinguish;5.55542E+13;4;2008
11643;ColonialVoice;7.7773E+13;6;2007
11644;SuperiorCard;3.33396E+13;12;2005
11645;ColonialVoice;7.77775E+13;3;2006
11646;Distinguish;5.55581E+13;8;2005
11647;ColonialVoice;7.77715E+13;7;2008
11648;ColonialVoice;7.7775E+13;11;2005
11649;Vista;1.1116E+13;5;2005
11650;SuperiorCard;3.33399E+13;6;2005
11651;Distinguish;5.55569E+13;9;2005
11652;Distinguish;5.55526E+13;1;2008
11653;ColonialVoice;7.77765E+13;5;2007
11654;ColonialVoice;7.77751E+13;11;2006
11655;SuperiorCard;3.3332E+13;5;2006
11656;Distinguish;5.55545E+13;2;2005
11657;Vista;1.11115E+13;12;2006
11658;ColonialVoice;7.77779E+13;4;2005
11659;Distinguish;5.55529E+13;4;2007
11660;Vista;1.1119E+13;2;2007
11661;Vista;1.11169E+13;3;2008
11662;SuperiorCard;3.33398E+13;6;2007
11663;ColonialVoice;7.77775E+13;6;2007
11664;ColonialVoice;7.77733E+13;6;2008
11665;SuperiorCard;3.33389E+13;1;2008
11666;SuperiorCard;3.33354E+13;6;2008
11667;SuperiorCard;3.33337E+13;10;2006
11668;SuperiorCard;3.33356E+13;7;2006
11669;ColonialVoice;7.7772E+13;9;2005
11670;Vista;1.11134E+13;2;2006
11671;ColonialVoice;7.77761E+13;3;2005
11672;Distinguish;5.55596E+13;6;2007
11673;Vista;1.1119E+13;4;2008
11674;Distinguish;5.55562E+13;8;2005
11675;Vista;1.11181E+13;5;2006
11676;SuperiorCard;3.33339E+13;12;2006
11677;Distinguish;5.55524E+13;10;2006
11678;SuperiorCard;3.33324E+13;2;2008
11679;Vista;1.11173E+13;6;2006
11680;Distinguish;5.55515E+13;6;2006
11681;ColonialVoice;7.77721E+13;9;2006
11682;Distinguish;5.5557E+13;5;2005
11683;Distinguish;5.55557E+13;4;2008
11684;ColonialVoice;7.77722E+13;10;2007
11685;Vista;1.11142E+13;8;2007
11686;Vista;1.11127E+13;10;2007
11687;Vista;1.11193E+13;2;2006
11688;Vista;1.11173E+13;8;2005
11689;SuperiorCard;3.3333E+13;7;2007
11690;Vista;1.11186E+13;5;2005
11691;Vista;1.11187E+13;2;2007
11692;SuperiorCard;3.33338E+13;12;2006
11693;SuperiorCard;3.33347E+13;5;2006
11694;Distinguish;5.55565E+13;5;2006
11695;Distinguish;5.55532E+13;11;2008
11696;ColonialVoice;7.7776E+13;11;2006
11697;Distinguish;5.55581E+13;11;2008
11698;Distinguish;5.55529E+13;11;2006
11699;Vista;1.11174E+13;5;2007
11700;SuperiorCard;3.33381E+13;9;2007
11701;ColonialVoice;7.77777E+13;10;2005
11702;Distinguish;5.55599E+13;2;2007
11703;SuperiorCard;3.33391E+13;2;2008
11704;Distinguish;5.55572E+13;11;2005
11705;Vista;1.11118E+13;9;2006
11706;Distinguish;5.5558E+13;1;2005
11707;Distinguish;5.55578E+13;9;2008
11708;SuperiorCard;3.33316E+13;6;2005
11709;Vista;1.11163E+13;7;2008
11710;Vista;1.11114E+13;10;2007
11711;SuperiorCard;3.33324E+13;11;2008
11712;Distinguish;5.55539E+13;2;2006
11713;SuperiorCard;3.33366E+13;5;2006
11714;Vista;1.11199E+13;11;2008
11715;ColonialVoice;7.77727E+13;9;2005
11716;SuperiorCard;3.3339E+13;7;2007
11717;SuperiorCard;3.33398E+13;3;2007
11718;Vista;1.11129E+13;2;2008
11719;ColonialVoice;7.77737E+13;10;2007
11720;Vista;1.11194E+13;4;2005
11721;Vista;1.11123E+13;10;2008
11722;Distinguish;5.55512E+13;3;2006
11723;ColonialVoice;7.77793E+13;2;2007
11724;Vista;1.11189E+13;9;2006
11725;ColonialVoice;7.77754E+13;4;2006
11726;Distinguish;5.55561E+13;1;2005
11727;ColonialVoice;7.77749E+13;7;2008
11728;Vista;1.11144E+13;10;2006
11729;Vista;1.11184E+13;5;2005
11730;Vista;1.11152E+13;2;2005
11731;SuperiorCard;3.33364E+13;4;2007
11732;Distinguish;5.55599E+13;2;2007
11733;ColonialVoice;7.77727E+13;2;2006
11734;Vista;1.11135E+13;10;2005
11735;SuperiorCard;3.33343E+13;8;2008
11736;ColonialVoice;7.77785E+13;11;2008
11737;SuperiorCard;3.33381E+13;2;2005
11738;ColonialVoice;7.77792E+13;6;2008
11739;ColonialVoice;7.77736E+13;7;2007
11740;SuperiorCard;3.33311E+13;2;2006
11741;SuperiorCard;3.33391E+13;4;2005
11742;Distinguish;5.55531E+13;7;2006
11743;Distinguish;5.55532E+13;10;2008
11744;Vista;1.11128E+13;8;2007
11745;Vista;1.11161E+13;6;2005
11746;SuperiorCard;3.33344E+13;10;2006
11747;SuperiorCard;3.33394E+13;8;2007
11748;ColonialVoice;7.77716E+13;10;2006
11749;Distinguish;5.55515E+13;4;2005
11750;Vista;1.11156E+13;9;2007
11751;Vista;1.11191E+13;4;2005
11752;SuperiorCard;3.33394E+13;12;2008
11753;Vista;1.11119E+13;8;2007
11754;SuperiorCard;3.33314E+13;11;2005
11755;SuperiorCard;3.33345E+13;4;2005
11756;SuperiorCard;3.33384E+13;5;2008
11757;Vista;1.11134E+13;4;2005
11758;ColonialVoice;7.7777E+13;2;2006
11759;ColonialVoice;7.77788E+13;9;2007
11760;Distinguish;5.55525E+13;5;2005
11761;ColonialVoice;7.77719E+13;4;2006
11762;Distinguish;5.55559E+13;10;2008
11763;ColonialVoice;7.77767E+13;7;2008
11764;SuperiorCard;3.33318E+13;12;2005
11765;ColonialVoice;7.77733E+13;3;2005
11766;ColonialVoice;7.77768E+13;8;2007
11767;SuperiorCard;3.33336E+13;8;2006
11768;Distinguish;5.55568E+13;1;2006
11769;ColonialVoice;7.77739E+13;6;2005
11770;ColonialVoice;7.77711E+13;8;2008
11771;SuperiorCard;3.33381E+13;3;2006
11772;Vista;1.11178E+13;8;2007
11773;SuperiorCard;3.33371E+13;4;2005
11774;Distinguish;5.55531E+13;10;2007
11775;Vista;1.11172E+13;8;2007
11776;ColonialVoice;7.77797E+13;1;2006
11777;SuperiorCard;3.3339E+13;7;2008
11778;Distinguish;5.55549E+13;12;2006
11779;SuperiorCard;3.33378E+13;10;2008
11780;Vista;1.11118E+13;8;2006
11781;ColonialVoice;7.77714E+13;7;2007
11782;ColonialVoice;7.77768E+13;6;2005
